,index,prediction,realValue,accuracy
732,732,540964,549904,98.37
733,733,443969,511369,86.82
734,734,541674,501736,92.04
735,735,249478,500266,49.87
736,736,466899,509555,91.63
737,737,434233,521596,83.25
738,738,631708,507913,75.63
739,739,280732,526078,53.36
740,740,544793,506408,92.42
741,741,642521,503970,72.51
742,742,315292,498720,63.22
743,743,155016,501486,30.91
744,744,495524,491162,99.11
745,745,562258,498976,87.32
746,746,463983,497880,93.19
747,747,65868,494126,13.33
748,748,481671,495535,97.2
749,749,509201,483387,94.66
750,750,378917,482053,78.6
751,751,783272,498670,42.93
752,752,589707,481064,77.42
753,753,503664,487916,96.77
754,754,488463,494097,98.86
755,755,418051,540605,77.33
756,756,688031,485695,58.34
757,757,563958,482784,83.19
758,758,340324,481696,70.65
759,759,314346,480361,65.44
760,760,430964,472009,91.3
761,761,406366,479280,84.79
762,762,581027,476665,78.11
763,763,325121,475309,68.4
764,764,421782,472693,89.23
765,765,411234,472692,87.0
766,766,254996,472157,54.01
767,767,425623,471547,90.26
768,768,255866,462714,55.3
769,769,347166,471319,73.66
770,770,417483,471310,88.58
771,771,839021,470105,21.52
772,772,305317,459955,66.38
773,773,449395,467697,96.09
774,774,413275,471248,87.7
775,775,393569,465599,84.53
776,776,540983,465495,83.78
777,777,574061,470308,77.94
778,778,427967,465039,92.03
779,779,349024,456742,76.42
780,780,388233,458243,84.72
781,781,540601,462176,83.03
782,782,615601,452320,63.9
783,783,1340286,459686,-91.57
784,784,426697,455053,93.77
785,785,417332,451669,92.4
786,786,455284,453116,99.52
787,787,377084,449518,83.89
788,788,347345,450043,77.18
789,789,246268,440372,55.92
790,790,386330,447220,86.38
791,791,614671,438622,59.86
792,792,490645,446780,90.18
793,793,400626,446054,89.82
794,794,452790,445009,98.25
795,795,403670,444456,90.82
796,796,278174,443855,62.67
797,797,349343,438808,79.61
798,798,295881,444327,66.59
799,799,413202,436167,94.73
800,800,601483,433866,61.37
801,801,259240,432072,60.0
802,802,549978,435940,73.84
803,803,450143,435201,96.57
804,804,307747,435090,70.73
805,805,484726,440718,90.01
806,806,550259,431310,72.42
807,807,129704,429933,30.17
808,808,410991,429141,95.77
809,809,216010,430001,50.23
810,810,281445,441208,63.79
811,811,452350,430936,95.03
812,812,142780,427764,33.38
813,813,286099,426706,67.05
814,814,426911,427197,99.93
815,815,219705,419189,52.41
816,816,377733,424090,89.07
817,817,352296,424002,83.09
818,818,459581,424778,91.81
819,819,439813,441337,99.65
820,820,363249,416346,87.25
821,821,427744,414663,96.85
822,822,2144211,414285,-317.57
823,823,411411,415714,98.96
824,824,267090,410644,65.04
825,825,456153,409345,88.57
826,826,127505,411787,30.96
827,827,343661,407448,84.34
828,828,555395,409847,64.49
829,829,348675,398347,87.53
830,830,380662,407253,93.47
831,831,387419,401541,96.48
832,832,423106,395087,92.91
833,833,400713,400333,99.91
834,834,330624,399667,82.72
835,835,400324,390458,97.47
836,836,395616,402876,98.2
837,837,270529,397633,68.03
838,838,320571,398761,80.39
839,839,314877,393019,80.12
840,840,413782,399570,96.44
841,841,384562,397387,96.77
842,842,338938,389871,86.94
843,843,241588,388235,62.23
844,844,311168,387409,80.32
845,845,516555,386072,66.2
846,846,241982,380515,63.59
847,847,423039,385552,90.28
848,848,213316,384789,55.44
849,849,416591,384398,91.63
850,850,387489,383336,98.92
851,851,407033,383582,93.89
852,852,362640,437319,82.92
853,853,496481,381334,69.8
854,854,522330,381483,63.08
855,855,663162,379241,25.13
856,856,269253,371607,72.46
857,857,332786,369394,90.09
858,858,385449,373397,96.77
859,859,262013,368195,71.16
860,860,443138,375096,81.86
861,861,248844,360195,69.09
862,862,422971,364415,83.93
863,863,238971,358453,66.67
864,864,387902,362572,93.01
865,865,143394,354850,40.41
866,866,401885,360781,88.61
867,867,481877,355516,64.46
868,868,352611,359771,98.01
869,869,453717,355757,72.46
870,870,306264,355158,86.23
871,871,396719,357736,89.1
872,872,403802,356415,86.7
873,873,173227,355913,48.67
874,874,409543,355767,84.88
875,875,191302,353517,54.11
876,876,247311,360045,68.69
877,877,474685,375712,73.66
878,878,344107,351276,97.96
879,879,467656,355837,68.58
880,880,229918,350563,65.59
881,881,284100,348991,81.41
882,882,326466,347791,93.87
883,883,424979,347790,77.81
884,884,416362,346483,79.83
885,885,393134,351742,88.23
886,886,344780,345175,99.89
887,887,281224,345759,81.34
888,888,389066,338008,84.89
889,889,205242,341882,60.03
890,890,184517,341634,54.01
891,891,434548,338168,71.5
892,892,373064,331945,87.61
893,893,411221,331827,76.07
894,894,303901,338899,89.67
895,895,575288,339852,30.72
896,896,327720,334323,98.02
897,897,274599,336704,81.56
898,898,199537,333184,59.89
899,899,736551,332643,-21.42
900,900,272010,332180,81.89
901,901,212783,331877,64.11
902,902,339977,331760,97.52
903,903,338836,330725,97.55
904,904,226042,322888,70.01
905,905,306729,329285,93.15
906,906,382720,323707,81.77
907,907,342885,327655,95.35
908,908,281465,327589,85.92
909,909,300963,325016,92.6
910,910,184710,340936,54.18
911,911,271477,323628,83.89
912,912,99149,318852,31.1
913,913,1219768,322206,-178.57
914,914,263141,322664,81.55
915,915,361929,316076,85.49
916,916,90303,321641,28.08
917,917,293068,321602,91.13
918,918,420591,323730,70.08
919,919,310931,319465,97.33
920,920,313951,320545,97.94
921,921,480452,312334,46.17
922,922,432944,317505,63.64
923,923,519193,317013,36.22
