,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd
814,20161665,스머프: 비밀의 숲,캘리 애스버리, ,2017,20170428,장편,미국,애니메이션, 
815,20125916,두 개의 달,김동빈, ,2012,20120712,장편,한국,공포(호러),20123795
816,20142641,나를 잊지 말아요,이윤정, ,2015,20160107,장편,한국,멜로/로맨스,20157708
817,20090082,드래곤볼 에볼루션,제임스 왕, ,2009,20090312,장편,미국,액션,20101507
818,20147283,다이버전트,닐 버거, ,2014,20140416,장편,미국,SF, 
819,20112762,티끌모아 로맨스,김정환, ,2011,20111110,장편,한국,멜로/로맨스,20100514
820,20136043,신이 보낸 사람,김진무, ,2014,20140213,장편,한국,드라마,20137735
821,20070661,기다리다 미쳐,류승진, ,2007,20080101,장편,한국,멜로/로맨스,20100425
822,20176121,흥부: 글로 세상을 바꾼 자,조근현, ,2017,20180214,장편,한국,사극,20176364
823,20130566,무뢰한,오승욱, ,2014,20150527,장편,한국,멜로/로맨스,20122737
824,20123161,늑대소년-확장판,조성희, ,2012,20121206,장편,한국,멜로/로맨스,20100362
825,20173961,킹 아서: 제왕의 검,가이 리치, ,2017,20170517,장편,영국,판타지, 
826,20149394,주온 : 끝의 시작,오치아이 마사유키, ,2014,20140716,장편,일본,공포(호러), 
827,20179942,러빙 빈센트,도로타 코비엘라,휴 웰치맨,2017,20171109,장편,영국,애니메이션, 
828,20171817,넛잡 2,캘런 브런커, ,2017,20171003,장편,한국,애니메이션,20111482
829,20122523,니코: 산타비행단의 모험,캐리 주스넌,요르겐 레르담,2012,20121225,장편,핀란드,애니메이션, 
830,20163137,나의 소녀시대,프랭키 첸, ,2015,20160512,장편,대만,멜로/로맨스, 
831,20100285,섹스 앤 더 시티 2,마이클 패트릭 킹, ,2010,20100610,장편,미국,드라마,20104412
832,20148745,좋은 친구들,이도윤, ,2014,20140710,장편,한국,범죄,20100410
833,20177541,아메리칸 메이드,더그 라이만, ,2017,20170914,장편,미국,범죄, 
834,20090821,아스트로 보이-아톰의 귀환,데이빗 보워스, ,2009,20100113,장편,미국,애니메이션,20112089
835,20148132,닌자터틀,조나단 리브스만, ,2014,20140828,장편,미국,액션, 
836,20157531,판타스틱 4,조쉬 트랭크, ,2015,20150820,장편,미국,액션, 
837,20100768,익스펜더블,실베스터 스탤론, ,2010,20100819,장편,미국,스릴러,20104361
838,20119511,사랑이 무서워,정우철 , ,2011,20110310,장편,한국,코미디,20114942
839,20176082,몬스터 패밀리,호거 태프, ,2017,20171221,장편,독일,애니메이션, 
840,20149567,명탐정 코난 : 이차원의 저격수,시즈노 코분, ,2014,20140806,장편,일본,애니메이션, 
841,20090669,집행자,최진호, ,2009,20091105,장편,한국,드라마,20100125
842,20081332,헬보이 2 : 골든 아미,길예르모 델 토로 , ,2008,20080925,장편,미국,SF, 
843,20081002,멋진 하루,이윤기, ,2008,20080925,장편,한국,드라마,20100209
844,20058720,명탐정 코난 : 수평선상의 음모,야마모토 야스이치로, ,2005,20130807,장편,일본,애니메이션, 
845,20136862,론 레인저,고어 버빈스키, ,2012,20130704,장편,미국,액션, 
846,20148553,내 심장을 쏴라,문제용, ,2014,20150128,장편,한국,드라마,20100128
847,20148626,나의 독재자,이해준, ,2014,20141030,장편,한국,드라마,20100432
848,20080013,명장,진가신, ,2007,20080130,장편,중국,액션, 
849,20133601,천재 강아지 미스터 피바디,롭 민코프, ,2014,20140424,장편,미국,애니메이션, 
850,20165201,언더 워터,자움 콜렛 세라, ,2016,20160713,장편,미국,공포(호러), 
851,20124666,크로니클,조쉬 트랭크, ,2012,20120315,장편,미국,액션, 
852,20167902,보통사람,김봉한, ,2017,20170323,장편,한국,드라마,20122965
853,20136057,소수의견,김성제, ,2013,20150624,장편,한국,드라마,20100834
854,20101225,트론: 새로운 시작,조셉 코신스키, ,2010,20101229,장편,미국,SF,20104250
855,20119771,내 이름은 칸,카란 조하르, ,2010,20110324,장편,인도,드라마, 
856,20164424,대장 김창수,이원태, ,2017,20171019,장편,한국,드라마,20138935
857,20120467,스토커,박찬욱, ,2013,20130228,장편,미국,드라마, 
858,20100017,공자 춘추전국시대,후메이, ,2009,20100211,장편,중국,드라마,20112112
859,20100101,프롬 파리 위드 러브,피에르 모렐, ,2010,20100311,장편,프랑스,액션,20103795
860,20119430,컨트롤러,조지 놀피, ,2010,20110303,장편,미국,스릴러, 
861,20165153,눈의 여왕 3: 눈과 불의 마법대결,알렉세이 트시칠린, ,2016,20170104,장편,러시아,애니메이션, 
862,20101226,극장판 포켓 몬스터 DP 「환영의 패왕 조로아크」,유야마 쿠니히코, ,2010,20101223,장편,일본,애니메이션,20112291
863,20090025,문프린세스 : 문에이커의 비밀,가버 추보, ,2008,20090219,장편,영국,어드벤처, 
864,20147613,그레이의 50가지 그림자,샘 테일러-존슨, ,2015,20150226,장편,미국,드라마, 
865,20101015,파라노말 액티비티 2,토드 윌리엄스, ,2010,20101021,장편,미국,공포(호러),20104469
866,20119768,레드 라이딩 후드,캐서린 하드윅, ,2011,20110317,장편,미국,드라마, 
867,20090287,펠햄 123,토니 스콧, ,2009,20090611,장편,미국,액션, 
868,20140145,홈,팀 존슨, ,2015,20150521,장편,미국,애니메이션, 
869,20100165,블라인드 사이드,존 리 행콕, ,2010,20100415,장편,미국,드라마,20103668
870,20112709,극장판 포켓몬스터 베스트 위시「비크티니와 백의 영웅 레시라무」,유야마 쿠니히코, ,2011,20111222,장편,일본,애니메이션, 
871,20090681,크리스마스 캐롤,로버트 저메키스, ,2009,20091126,장편,미국,애니메이션,20101412
872,20080062,데스노트 L: 새로운 시작,나카타 히데오, ,2008,20080221,장편,일본,스릴러, 
873,20162065,클로버필드 10번지,댄 트라첸버그, ,2016,20160407,장편,미국,미스터리, 
874,20141224,경성학교: 사라진 소녀들,이해영, ,2014,20150618,장편,한국,미스터리,20100187
875,20164421,어쌔신 크리드,저스틴 커젤, ,2016,20170111,장편,미국,액션, 
876,20177501,플립,롭 라이너, ,2010,20170712,장편,미국,드라마, 
877,20156708,석조저택 살인사건,정식,김휘,2017,20170509,장편,한국,스릴러,20168769
878,20110612,커플즈,정용기, ,2011,20111102,장편,한국,멜로/로맨스,20100293
879,20126686,미드나잇 인 파리,우디 알렌, ,2011,20120705,장편,미국,코미디, 
880,20161723,싱글라이더,이주영, ,2016,20170222,장편,한국,드라마,20140593
881,20148748,그녀,스파이크 존즈, ,2013,20140522,장편,미국,드라마, 
882,20122625,오즈 그레이트 앤드 파워풀,샘 레이미, ,2012,20130307,장편,미국,판타지, 
883,20128247,극장판 포켓몬스터 베스트위시「큐레무 VS 성검사 케르디오」,유야마 쿠니히코, ,2012,20121219,장편,일본,애니메이션, 
884,20080829,해프닝,M. 나이트 샤말란, ,2008,20080612,장편,미국,SF, 
885,20168754,7호실,이용승, ,2017,20171115,장편,한국,코미디,20100545
886,20155826,치외법권,신동엽, ,2015,20150827,장편,한국,액션,20142988
887,20110250,짱구는 못말려 극장판 : 초시공! 태풍을 부르는 나의 신부,시기노 아키라, ,2010,20110505,장편,일본,애니메이션, 
888,20125338,링컨: 뱀파이어 헌터,티무르 베크맘베토브, ,2012,20120830,장편,미국,액션, 
889,20143754,아메리칸 스나이퍼,클린트 이스트우드, ,2014,20150114,장편,미국,액션, 
890,20090860,포켓 몬스터 DP: 아르세우스 초극의 시공으로,유야마 쿠니히코, ,2009,20091224,장편,일본,애니메이션, 
891,20143422,숲속으로,롭 마샬, ,2014,20141224,장편,미국,뮤지컬, 
892,20136062,하이힐,장진, ,2013,20140603,장편,한국,범죄,20137755
893,20125406,음치 클리닉 ,김진영, ,2012,20121129,장편,한국,멜로/로맨스,20100938
894,20100210,맨발의 꿈,김태균, ,2010,20100624,장편,한국,드라마,20100643
895,20090578,바스터즈: 거친 녀석들,쿠엔틴 타란티노, ,2009,20091028,장편,미국,액션,20101337
896,20178672,패딩턴 2,폴 킹, ,2017,20180208,장편,프랑스,코미디, 
897,20127494,늑대아이,호소다 마모루, ,2012,20120913,장편,일본,애니메이션, 
898,20128691,미나문방구,정익환, ,2012,20130516,장편,한국,드라마,20124955
899,20174801,내 사랑,에이슬링 월쉬, ,2016,20170712,장편,아일랜드,드라마, 
900,20178321,극장판 짱구는 못말려 : 습격!! 외계인 덩덩이,하시모토 마사카즈, ,2017,20170720,장편,일본,애니메이션, 
901,20127546,남영동1985,정지영, ,2012,20121122,장편,한국,드라마,20062550
902,20151421,에베레스트,발타자르 코루마쿠르, ,2015,20150924,장편,미국,어드벤처, 
903,20161843,위자: 저주의 시작,마이크 플래너건, ,2016,20161109,장편,미국,공포(호러), 
904,20124349,무서운 이야기,정범식,임대웅,2012,20120725,옴니버스,한국,공포(호러),20100340
905,20164521,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,타카하시 시게하루, ,2016,20160720,장편,일본,애니메이션, 
906,20100766,킬러스,로버트 루게틱, ,2010,20100902,장편,미국,액션,20112232
907,20147968,선 오브 갓,크리스토퍼 스펜서, ,2014,20140410,장편,미국,드라마, 
908,20090449,프로포즈,앤 플레쳐, ,2009,20090903,장편,미국,멜로/로맨스,20111933
909,20110581,링컨 차를 타는 변호사,브래드 퍼맨, ,2011,20110616,장편,미국,범죄, 
910,20136337,잭 라이언 : 코드네임 쉐도우,케네스 브래너, ,2014,20140116,장편,미국,액션, 
911,20149401,스폰지밥 3D,폴 티비트, ,2015,20150218,장편,미국,애니메이션, 
912,20150966,사랑하기 때문에,주지홍, ,2016,20170104,장편,한국,코미디,20062097
913,20154907,희생부활자,곽경택, ,2015,20171012,장편,한국,미스터리,20155348
914,20090562,정승필 실종사건,강석범, ,2009,20091008,장편,한국,코미디,20100035
915,20158485,옥자,봉준호, ,2017,20170629,장편,미국,어드벤처,20104492
916,20168282,블레이드 러너 2049,드니 빌뇌브, ,2017,20171012,장편,미국,SF, 
917,20090513,어글리 트루스,로버트 루게틱, ,2009,20090917,장편,미국,코미디,20104223
918,20157501,극적인 하룻밤,하기호, ,2015,20151203,장편,한국,멜로/로맨스,20155311
919,20134592,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",유야마 쿠니히코, ,2013,20140109,장편,일본,애니메이션, 
920,20163884,아기배달부 스토크,니콜라스 스톨러,더그 스윗랜드,2016,20161207,장편,미국,애니메이션, 
921,20151815,뮨: 달의 요정,알렉상드르 헤보얀,베노이트 필립폰,2014,20150924,장편,프랑스,애니메이션, 
922,20178641,빅풋 주니어,제레미 드그루손,벤 스타센,2017,20170809,장편,벨기에,애니메이션, 
923,20100979,검우강호,오우삼, ,2010,20101014,장편,홍콩,액션,20112229
924,20140144,도리화가,이종필, ,2015,20151125,장편,한국,사극,20158028
925,20119627,세상에서 가장 아름다운 이별,민규동, ,2011,20110420,장편,한국,드라마,20100340
926,20139964,레드카펫,박범수, ,2013,20141023,장편,한국,멜로/로맨스,20114932
927,20090459,퍼펙트 겟어웨이,데이빗 토히, ,2009,20090820,장편,미국,스릴러,20102929
928,20071003,P.S. 아이 러브 유,리차드 라그라브네스, ,2007,20080103,장편,미국,멜로/로맨스, 
929,20080962,극장판 도라에몽:진구의 마계대모험 7인의 마법사,테라모토 유키요, ,2007,20080717,장편,일본,애니메이션, 
930,20148795,미녀와 야수,크리스토프 갱스, ,2013,20140618,장편,프랑스,판타지, 
931,20150942,캐롤,토드 헤인즈, ,2015,20160204,장편,미국,드라마, 
932,20122843,차이니즈 조디악,성룡, ,2012,20130227,장편,중국,액션, 
933,20119720,마이 블랙 미니드레스,허인무, ,2011,20110324,장편,한국,드라마,20122534
934,20071014,엘라의 모험 : 해피엔딩의 위기,폴 J. 볼거, ,2007,20080124,장편,독일,애니메이션, 
935,20080965,CJ7:장강7호,주성치, ,2008,20080821,장편,홍콩,SF, 
936,20149978,비행기 2: 소방구조대,로버츠 개너웨이, ,2014,20140813,장편,미국,애니메이션, 
937,20090090,쇼퍼홀릭,P.J. 호건, ,2009,20090326,장편,미국,코미디,20111933
938,20090555,게이머,브라이언 테일러,마크 네빌딘,2009,20091001,장편,미국,액션,20104247
939,20149037,주피터 어센딩,라나 워쇼스키,앤디 워쇼스키,2014,20150205,장편,미국,SF, 
940,20159641,위대한 소원,남대중, ,2016,20160421,장편,한국,코미디,20154908
941,20090345,주온-원혼의 부활,아사토 마리,미야케 류타,2009,20090709,장편,일본,공포(호러),20102870
942,20101006,가디언의 전설,잭 스나이더, ,2010,20101028,장편,미국,애니메이션,20103668
943,20133924,빌리와 용감한 녀석들 2 ,닉힐 아드바니, ,2012,20130221,장편,인도,애니메이션, 
944,20130574,개를 훔치는 완벽한 방법,김성호, ,2014,20141231,장편,한국,드라마,20100901
945,20144523,패딩턴,폴 킹, ,2014,20150107,장편,영국,코미디, 
946,20070637,색즉시공 시즌2,윤태윤, ,2007,20071212,장편,한국,코미디,20101519
947,20153702,포켓몬 더 무비 XY 후파: 광륜의 초마신,유야마 쿠니히코, ,2015,20151223,장편,일본,애니메이션, 
948,20127887,빌리와 용감한 녀석들 3D,라인하드 클루스,호거 태프,2010,20120808,장편,독일,애니메이션, 
949,20147096,프랑켄슈타인: 불멸의 영웅,스튜어트 베티, ,2013,20140206,장편,미국,액션, 
950,20181561,덕구,방수인, ,2017,20180405,장편,한국,드라마,20158292
951,20155881,오즈의 마법사: 돌아온 도로시,윌 핀,댄 세인트 피에르,2013,20150212,장편,미국,애니메이션, 
952,20129626,위험한 관계,허진호, ,2012,20121011,장편,중국,멜로/로맨스, 
953,20150565,스포트라이트,토마스 맥카시, ,2015,20160224,장편,미국,드라마, 
954,20157158,구스범스,롭 레터맨, ,2015,20160114,장편,미국,액션, 
955,20113889,로렉스,크리스 리노드,카일 발다,2011,20120503,장편,미국,애니메이션, 
956,20127108,모모와 다락방의 수상한 요괴들,오키우라 히로유키, ,2012,20120705,장편,일본,애니메이션,20104508
957,20153087,포인트 브레이크,에릭슨 코어, ,2015,20160107,장편,미국,범죄, 
958,20112708,극장판 포켓몬스터 베스트 위시 「비크티니와 흑의 영웅 제크로무」,유야마 쿠니히코, ,2011,20111222,장편,일본,애니메이션, 
959,20135370,이스케이프 플랜,미카엘 하프스트롬, ,2013,20131205,장편,미국,액션, 
960,20100292,베스트 키드,해럴드 즈워트, ,2010,20100610,장편,미국,가족,20102179
961,20142421,"러브, 로지",크리스티안 디터, ,2014,20141210,장편,영국,코미디, 
962,20124021,더 그레이,조 카나한, ,2011,20120216,장편,미국,액션, 
963,20080010,에이리언 VS 프레데터2 ,콜린 스트라우스,그레그 스트라우스,2007,20080117,장편,미국,SF, 
964,20090557,호우시절,허진호, ,2009,20091008,장편,한국,멜로/로맨스,20100285
965,20081094,미드나잇 미트 트레인,기타무라 류헤이, ,2008,20080821,장편,미국,공포(호러), 
966,20159059,앨빈과 슈퍼밴드: 악동 어드벤처,월트 벡커, ,2015,20160204,장편,미국,애니메이션, 
967,20157041,런 올 나이트,자움 콜렛 세라, ,2015,20150319,장편,미국,액션, 
968,20090572,파이널 데스티네이션 4,데이빗 엘리슨, ,2009,20091001,장편,미국,공포(호러), 
969,20150564,혼숨,이두환, ,2016,20161026,장편,한국,공포(호러),20142929
970,20080743,1724 기방난동사건,여균동, ,2008,20081203,장편,한국,사극,20100123
971,20178230,커뮤터,자움 콜렛 세라, ,2017,20180124,장편,영국,액션, 
972,20080659,88분,존 애브넛, ,2007,20080529,장편,미국,드라마, 
973,20080349,버킷 리스트:죽기전에 꼭 하고싶은것들,롭 라이너, ,2007,20080409,장편,미국,코미디, 
974,20113636,네버엔딩 스토리,정용주, ,2011,20120118,장편,한국,코미디,20112074
975,20100211,다이노 타임,최윤석,존 카프카,2012,20150430,장편,한국,애니메이션,20100846
976,20144461,인서전트,로베르트 슈벤트케, ,2015,20150325,장편,미국,SF, 
977,20162183,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,유야마 쿠니히코, ,2016,20161222,장편,일본,애니메이션, 
978,20100794,프레데터스,님로드 안탈, ,2010,20100826,장편,미국,액션,20102226
979,20148686,오큘러스,마이크 플래너건, ,2013,20140529,장편,미국,미스터리, 
980,20162704,극장판 안녕 자두야,손석우, ,2016,20160504,장편,한국,애니메이션,20169708
981,20143543,사랑에 대한 모든 것,제임스 마쉬, ,2014,20141210,장편,미국,멜로/로맨스, 
982,20090288,드래그 미 투 헬,샘 레이미, ,2009,20090611,장편,미국,공포(호러), 
983,20166101,존 윅 - 리로드,채드 스타헬스키, ,2017,20170222,장편,미국,액션, 
984,20113472,우리는 동물원을 샀다,카메론 크로우, ,2011,20120118,장편,미국,가족, 
985,20080363,스트리트 킹,데이비드 에이어, ,2008,20080417,장편,미국,범죄, 
986,20123421,눈의 여왕,블라드 바르베,막심 스베쉬니코브,2012,20130207,장편,러시아,애니메이션, 
987,20070585,어거스트 러쉬,커스틴 쉐리단, ,2007,20071129,장편,미국,드라마,20111861
988,20080014,마지막 선물,김영준 , ,2007,20080205,장편,한국,드라마,20100947
989,20170321,목소리의 형태,야마다 나오코, ,2016,20170509,장편,일본,애니메이션, 
990,20080397,가루지기,신한솔, ,2008,20080430,장편,한국,드라마,20111653
