,movieCd,movieNm,director1,director2,prdtYear,openDt,typeNm,repNationNm,repGenreNm,companyCd,showTm,actor1,actor2,actor3,actor4,actor5,actor6,watchGradeNm,producedCompany,distributor
123,20165450,남한산성,황동혁, ,2017,20171003,장편,한국,사극,20175685,140.0,이병헌,김윤석,박해일,고수,박희순,조우진,15세이상관람가,(주)싸이런픽쳐스,씨제이이앤엠(주)
124,20081716,쌍화점,유하, ,2008,20081230,장편,한국,드라마,20100410,133.0,조인성,주진모,송지효,심지호,임주환,여욱환,청소년관람불가,오퍼스픽쳐스,(주)쇼박스
125,20081001,신기전,김유진 , ,2008,20080904,장편,한국,사극,20100396,134.0,정재영,한은정,안성기,허준호,김명수,신정근,15세이상관람가,(주)시네마서비스글로벌,씨제이엔터테인먼트
126,20166488,미이라,알렉스 커츠먼, ,2017,20170606,장편,미국,액션, ,110.0,톰 크루즈,소피아 부텔라,애나벨 월리스,러셀 크로우,하비에르 보텟,제이크 존슨,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
127,20167542,분노의 질주: 더 익스트림,F. 게리 그레이, ,2017,20170412,장편,미국,액션, ,136.0,빈 디젤,드웨인 존슨,샤를리즈 테론,제이슨 스타뎀,스콧 이스트우드,커트 러셀,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
128,20161872,너의 이름은.,신카이 마코토, ,2016,20170104,장편,일본,애니메이션, ,106.0,카미키 류노스케,카미시라이시 모네,나가사와 마사미,이치하라 에수코,유키 아오이,시마자키 노부나가,12세이상관람가, ,메가박스(주)플러스엠
129,20152022,인턴,낸시 마이어스, ,2015,20150924,장편,미국,코미디, ,121.0,앤 해서웨이,로버트 드니로,르네 루소,냇 울프,아담 드바인,앤드류 라넬스,12세이상관람가, ,워너브러더스 코리아(주)
130,20161364,귀향,조정래, ,2015,20160224,장편,한국,드라마,20123223,127.0,손숙,강하나,서미지,최리,정인기,오지혜,15세이상관람가,주식회사 제이오엔터테인먼트코리아,(주)와우픽쳐스
131,20112173,리얼 스틸,숀 레비, ,2010,20111012,장편,미국,액션, ,127.0,휴 잭맨, , , , , ,12세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
132,20167904,라라랜드,다미엔 차젤레, ,2016,20161207,장편,미국,드라마, ,128.0,엠마 스톤,라이언 고슬링,핀 위트록,J.K. 시몬스,로즈마리 드윗, ,12세이상관람가, ,판씨네마(주)
133,20139201,신의 한 수,조범구, ,2014,20140703,장편,한국,범죄,20110891,118.0,정우성,안성기,이범수,김인권,이시영,안길강,청소년관람불가,(주)메이스엔터테인먼트,(주)쇼박스
134,20179985,코코,리 언크리치, ,2017,20180111,장편,미국,애니메이션, ,126.0,가엘 가르시아 베르날,앤서니 곤잘레스,벤자민 브랫, , , ,전체관람가, ,월트디즈니컴퍼니코리아 유한책임회사
135,20113535,부러진 화살,정지영, ,2011,20120118,장편,한국,드라마,20062550,100.0,안성기,박원상,나영희,김지호,이승훈,이춘연,15세이상관람가,(주)아우라픽처스,(주)넥스트엔터테인먼트월드(NEW)
136,20130442,끝까지 간다,김성훈, ,2013,20140529,장편,한국,액션,20062097,111.0,이선균,조진웅,신정근,정만식,신동미,김동영,15세이상관람가,(주)에이디사공육,(주)쇼박스
137,20149629,비긴 어게인,존 카니, ,2013,20140813,장편,미국,멜로/로맨스, ,104.0,키이라 나이틀리,마크 러팔로,애덤 리바인,헤일리 스테인펠드,제임스 코든,캐서린 키너,15세이상관람가, ,판씨네마(주)
138,20124086,스파이,이승준, ,2012,20130905,장편,한국,액션,20100278,121.0,설경구,문소리,다니엘 헤니,고창석,한예리,라미란,15세이상관람가,(주)제이케이필름,씨제이이앤엠(주)
139,20176104,그것만이 내 세상,최성현, ,2017,20180117,장편,한국,코미디,20100278,120.0,이병헌,윤여정,박정민,한지민,김성령, ,12세이상관람가,(주)제이케이필름,씨제이이앤엠(주)
140,20100209,이끼,강우석, ,2010,20100714,장편,한국,드라마,20100303,163.0,정재영,박해일,유준상,유선,허준호,유해진,청소년관람불가,(주)시네마서비스,씨제이엔터테인먼트
141,20100296,포화속으로,이재한, ,2010,20100616,장편,한국,드라마,20100947,120.0,차승원,권상우,최승현,김승우,김혜성,신현탁,12세이상관람가,(주)태원엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
142,20113885,맨 인 블랙 3,배리 소넨필드, ,2012,20120524,장편,미국,액션, ,106.0,윌 스미스,켄 아놀드,토미 리 존스,조슈 브롤린,제메인 클레멘트,빌 헤이더,12세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
143,20135428,어바웃 타임,리차드 커티스, ,2013,20131205,장편,영국,멜로/로맨스, ,123.0,레이첼 맥아담스,도널 글리슨,빌 나이, , , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
144,20173403,슈퍼배드 3,피에르 꼬팽,카일 발다,2017,20170726,장편,미국,애니메이션, ,90.0,스티브 카렐,크리스틴 위그,트레이 파커, , , ,전체관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
145,20153781,데드풀,팀 밀러, ,2016,20160217,장편,미국,액션, ,108.0,라이언 레놀즈,모레나 바카린,에드 스크레인,지나 카라노,T.J. 밀러,브리아나 힐데브란드,청소년관람불가, ,이십세기폭스코리아(주)
146,20174142,아이 캔 스피크,김현석, ,2017,20170921,장편,한국,코미디,20156490,119.0,나문희,이제훈,박철민,염혜란,성유빈,김소진,12세이상관람가,주식회사 영화사 시선,롯데쇼핑㈜롯데엔터테인먼트
147,20154141,스타워즈: 깨어난 포스,J.J. 에이브럼스, ,2015,20151217,장편,미국,액션, ,135.0,해리슨 포드,마크 해밀,캐리 피셔,사이먼 페그,오스카 아이삭,막스 본 시도우,12세이상관람가, ,월트디즈니컴퍼니코리아(주)
148,20143580,분노의 질주: 더 세븐,제임스 완, ,2015,20150401,장편,미국,액션, ,138.0,빈 디젤,폴 워커,드웨인 존슨,제이슨 스타뎀, , ,15세이상관람가, ,유니버설픽쳐스인터내셔널 코리아(유)
149,20141384,터미네이터 제니시스,앨런 테일러, ,2015,20150702,장편,미국,액션, ,126.0,아놀드 슈왈제네거,제이슨 클락,에밀리아 클라크,제이 코트니,J.K. 시몬스,다요 오케니이,15세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
150,20139221,그래비티,알폰소 쿠아론, ,2013,20131017,장편,미국,SF, ,91.0,산드라 블록,조지 클루니, , , , ,12세이상관람가, ,워너브러더스 코리아(주)
151,20110294,캐리비안의 해적: 낯선 조류,롭 마샬, ,2011,20110519,장편,미국,액션, ,137.0,이안 맥쉐인,페넬로페 크루즈,조니 뎁, , , ,12세이상관람가, ,한국소니픽쳐스릴리징브에나비스타영화㈜
152,20110290,퀵,조범구, ,2011,20110720,장편,한국,코미디,20100278,115.0,이새별,고창석,강예원,이민기,김인권,김원영,15세이상관람가,(주)제이케이필름,씨제이이앤엠(주)
153,20124937,감기,김성수, ,2013,20130814,장편,한국,드라마,20100453,121.0,장혁,수애,박민하,유해진,이희준,김기현,15세이상관람가,아이러브시네마,아이러브시네마
154,20150203,나우 유 씨 미 2,존 추, ,2016,20160713,장편,미국,범죄, ,129.0,제시 아이젠버그,마크 러팔로,우디 해럴슨,데이브 프랑코,다니엘 래드클리프,리지 캐플란,12세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
155,20090914,하모니,강대규, ,2009,20100128,장편,한국,드라마,20100278,115.0,김윤진,김호연,나문희,강예원,이다희,장영남,12세이상관람가,(주)제이케이필름,씨제이엔터테인먼트
156,20090297,거북이 달린다,이연우, ,2009,20090611,장편,한국,드라마,20100025,117.0,김윤석,정경호,견미리,선우선,서동수,이효권,15세이상관람가,(주)씨네이천,(주)쇼박스
157,20170982,캐리비안의 해적: 죽은 자는 말이 없다,요아킴 뢰닝,에스펜 샌버그,2017,20170524,장편,미국,액션, ,129.0,조니 뎁,카야 스코델라리오,올랜도 블룸,하비에르 바르뎀,브렌튼 스웨이츠,제프리 러쉬,12세이상관람가, ,월트디즈니컴퍼니코리아 유한책임회사
158,20148845,스물,이병헌, ,2014,20150325,장편,한국,코미디,20154488,115.0,김우빈,이준호,강하늘,정덕희,주창욱,권지훈,15세이상관람가,(주)영화나무,(주)넥스트엔터테인먼트월드(NEW)
159,20138355,토르: 다크 월드,앨런 테일러, ,2013,20131030,장편,미국,액션, ,112.0,크리스 헴스워스,톰 히들스턴,나탈리 포트만,스텔란 스카스가드,이드리스 엘바,안소니 홉킨스,12세이상관람가, ,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
160,20090927,방자전,김대우, ,2010,20100602,장편,한국,사극,20100558,124.0,김주혁,류승범,조여정,류현경,오달수,송새벽,청소년관람불가,(주)바른손이앤에이,씨제이엔터테인먼트
161,20090248,마더,봉준호, ,2009,20090528,장편,한국,드라마,20100558,128.0,김혜자,원빈,진구,윤제문,최재원,전미선,청소년관람불가,(주)바른손이앤에이,씨제이엔터테인먼트
162,20136962,레드: 더 레전드,딘 패리소트, ,2012,20130718,장편,미국,액션, ,115.0,브루스 윌리스,존 말코비치,메리-루이스 파커,이병헌,캐서린 제타-존스,안소니 홉킨스,15세이상관람가, ,롯데쇼핑㈜롯데엔터테인먼트
163,20090379,해리 포터와 혼혈 왕자,데이빗 예이츠, ,2009,20090715,장편,미국,어드벤처,20103668,153.0,다니엘 래드클리프,엠마 왓슨,루퍼트 그린트, , , ,전체관람가,워너 브러더스 픽쳐스,워너브러더스 코리아(주)
164,20113381,오싹한 연애,황인호, ,2011,20111201,장편,한국,공포(호러),20040050,114.0,손예진,이민기,신동훈,김혜숙,조아라,박재우,12세이상관람가,상상필름(주),씨제이이앤엠(주)
165,20131248,드래곤 길들이기 2,딘 데블로이스, ,2014,20140723,장편,미국,애니메이션, ,102.0,제이 바루첼,제라드 버틀러,케이트 블란쳇,아메리카 페레라, , ,전체관람가, ,씨제이이앤엠(주)
166,20154661,형,권수경, ,2016,20161123,장편,한국,코미디,20063037,110.0,조정석,도경수,박신혜,권지훈,김승아,김진희,12세이상관람가,굿초이스컷픽쳐스(주),씨제이이앤엠(주)
167,20137044,친구 2,곽경택, ,2013,20131114,장편,한국,액션,20122965,124.0,유오성,주진모,김우빈,김미진,최종석,한기준,청소년관람불가,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트
168,20088506,26년,조근현, ,2012,20121129,장편,한국,액션,20100202,135.0,진구,한혜진,임슬옹,배수빈,이경영,장광,15세이상관람가,영화사청어람(주),(주)인벤트스톤
169,20081727,워낭소리,이충렬, ,2009,20090115,장편,한국,다큐멘터리,20100914,77.0,최원균,이삼순,최종만,최종민,김민자, ,전체관람가,스튜디오느림보,㈜인디스토리
170,20119515,고지전,장훈, ,2011,20110720,장편,한국,드라마,20100781,133.0,신하균,고수,이제훈,류승수,고창석,이다윗,15세이상관람가,(주)티피에스컴퍼니,(주)쇼박스
171,20150523,엑스맨: 아포칼립스,브라이언 싱어, ,2016,20160525,장편,미국,액션, ,145.0,제임스 맥어보이,마이클 패스벤더,제니퍼 로렌스,오스카 아이삭,니콜라스 홀트,로즈 번,12세이상관람가, ,이십세기폭스코리아(주)
172,20162181,프리즌,나현, ,2016,20170323,장편,한국,범죄,20160723,125.0,한석규,김래원,정웅인,조재윤,신성록,곽민호,청소년관람불가,(주)큐로홀딩스,(주)쇼박스
173,20100370,솔트,필립 노이스, ,2010,20100729,장편,미국,스릴러,20102771,99.0,안젤리나 졸리, , , , , ,15세이상관람가,콜럼비아 픽쳐스 코포레이션,한국소니픽쳐스릴리징브에나비스타영화㈜
174,20101223,헬로우 고스트,김영탁, ,2010,20101222,장편,한국,코미디,20100887,111.0,차태현,강예원,이문수,고창석,장영남,천보근,12세이상관람가,(주)워터앤트리,(주)넥스트엔터테인먼트월드(NEW)
175,20080847,원티드,티무르 베크맘베토브, ,2008,20080626,장편,미국,스릴러, ,110.0,제임스 맥어보이,안젤리나 졸리,모건 프리먼, , , ,청소년관람불가, ,유니버설픽쳐스인터내셔널 코리아(유)
176,20148855,극비수사,곽경택, ,2014,20150618,장편,한국,드라마,2013214,107.0,김윤석,유해진,송영창,장영남,정호빈,이준혁,15세이상관람가,(주)제이콘컴퍼니,(주)쇼박스
177,20139164,표적,창, ,2014,20140430,장편,한국,액션,20100558,98.0,류승룡,유준상,이진욱,김성령,조여정,조은지,15세이상관람가,(주)바른손이앤에이,씨제이이앤엠(주)
178,20155702,앤트맨,페이튼 리드, ,2015,20150903,장편,미국,액션, ,117.0,폴 러드,마이클 더글라스,에반젤린 릴리,코리 스톨, , ,12세이상관람가, ,월트디즈니컴퍼니코리아(주)
179,20140226,호빗: 다섯 군대 전투,피터 잭슨, ,2014,20141217,장편,미국,어드벤처, ,144.0,마틴 프리먼,이안 맥켈런,리차드 아미티지,케이트 블란쳇,올랜도 블룸,크리스토퍼 리,12세이상관람가, ,워너브러더스 코리아(주)
180,20125048,호빗: 뜻밖의 여정,피터 잭슨, ,2012,20121213,장편,미국,어드벤처, ,169.0,마틴 프리먼,이안 맥켈런,리차드 아미티지,케이트 블란쳇,크리스토퍼 리,일라이저 우드,12세이상관람가, ,워너브러더스 코리아(주)
181,20140431,메이즈 러너,웨스 볼, ,2014,20140918,장편,미국,액션, ,113.0,딜런 오브라이언,카야 스코델라리오,윌 폴터,토마스 생스터,이기홍, ,12세이상관람가, ,이십세기폭스코리아(주)
182,20101224,해리 포터와 죽음의 성물1,데이빗 예이츠, ,2010,20101215,장편,미국,미스터리,20104091,146.0,다니엘 래드클리프,엠마 왓슨,루퍼트 그린트, , , ,전체관람가,헤이데이필름,워너브러더스 코리아(주)
183,20149951,빅 히어로,돈 홀,크리스 윌리암스,2014,20150121,장편,미국,애니메이션, ,108.0,라이언 포터,스콧 애짓,다니엘 헤니,제이미 정,T.J. 밀러,제네시스 로드리게스,전체관람가, ,월트디즈니컴퍼니코리아(주)
184,20164621,덩케르크,크리스토퍼 놀란, ,2017,20170720,장편,미국,액션, ,106.0,톰 하디,마크 라이런스,케네스 브래너,킬리언 머피,제임스 다시,케빈 구스리,12세이상관람가, ,워너브러더스 코리아(주)
185,20110896,혹성탈출: 진화의 시작,루퍼트 와이어트, ,2011,20110817,장편,미국,액션, ,106.0,브라이언 콕스,제임스 프랭코,프리다 핀토, , , ,12세이상관람가, ,이십세기폭스코리아(주)
186,20100213,부당거래,류승완, ,2010,20101028,장편,한국,범죄,20101146,119.0,황정민,김승훈,류승범,유해진,천호진,마동석,청소년관람불가,필름트레인,씨제이엔터테인먼트
187,20150622,메이즈 러너: 스코치 트라이얼,웨스 볼, ,2015,20150916,장편,미국,액션, ,132.0,딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍, , ,12세이상관람가, ,이십세기폭스코리아(주)
188,20163603,가디언즈 오브 갤럭시 VOL. 2,제임스 건, ,2017,20170503,장편,미국,액션, ,136.0,크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼, ,12세이상관람가, ,월트디즈니컴퍼니코리아 유한책임회사
